Date,Pred,y
2022-07-31,0.0,0.0
2022-08-01,1167.8756966081733,1753.0
2022-08-02,1186.415457890849,474.0
2022-08-03,20.330511497536463,27.0
2022-08-04,312.9956649306314,3.0
2022-08-05,547.6874453501237,7.0
2022-08-06,0.0,0.0
2022-08-07,0.0,68.0
2022-08-08,488.71967617629025,205.0
2022-08-09,1297.2978301350179,1753.0
2022-08-10,2154.352998873104,1317.0
2022-08-11,71.44277112080454,1753.0
2022-08-12,1909.3038651735158,2628.0
2022-08-13,1695.173520343191,0.0
2022-08-14,0.0,0.0
2022-08-15,0.0,0.0
2022-08-16,5338.730530758629,4560.0
2022-08-17,4352.539338006118,1148.0
2022-08-18,2936.9056218037767,3524.0
2022-08-19,1094.517126293628,1676.0
2022-08-20,0.0,0.0
2022-08-21,0.0,0.0
2022-08-22,3869.148840650356,4076.0
2022-08-23,4516.5262624074885,4276.0
2022-08-24,3326.024421416664,3680.0
2022-08-25,2958.914610506685,2352.0
2022-08-26,2892.1347580847096,2500.0
2022-08-27,32.0025656190071,0.0
2022-08-28,405.68799157959256,0.0
2022-08-29,2296.3396634642913,2676.0
2022-08-30,2017.9071377682203,0.0
2022-08-31,1920.0857499796293,0.0
2022-09-01,2543.629362535118,1753.0
2022-09-02,1858.9934267419026,3225.0
2022-09-03,0.0,0.0
2022-09-04,573.3810233557042,0.0
2022-09-05,5848.067942153585,6815.0
2022-09-06,5974.596346358102,5764.0
2022-09-07,3035.388245728279,3312.0
2022-09-08,2640.327999188105,1364.0
2022-09-09,2422.903373449246,0.0
2022-09-10,223.3389564657357,0.0
2022-09-11,0.0,0.0
2022-09-12,29.87105811132392,0.0
2022-09-13,4773.615057363127,4472.0
2022-09-14,4088.294698057704,1980.0
2022-09-15,2865.8885578680683,3700.0
2022-09-16,1859.0595901267682,1296.0
2022-09-17,0.0,0.0
2022-09-18,0.0,0.0
2022-09-19,3450.761966104387,4020.0
2022-09-20,3588.103890054699,3292.0
2022-09-21,2827.06228167309,2852.0
2022-09-22,3600.0725920844625,3516.0
2022-09-23,3033.158217196935,3060.0
2022-09-24,90.78143247202843,0.0
2022-09-25,0.0,0.0
2022-09-26,2961.860066910702,3020.0
2022-09-27,2764.001962207026,2992.0
2022-09-28,1415.711500748659,1944.0
2022-09-29,1365.7452754307083,0.0
2022-09-30,1999.8762414383937,40.0
2022-10-01,1366.7274707781748,1753.0
2022-10-02,149.75808378746297,20.0
2022-10-03,688.6408020717554,0.0
2022-10-04,5567.668154209393,6135.0
2022-10-05,5364.052164547706,3177.0
2022-10-06,4542.804965884846,4234.0
2022-10-07,4020.3799700401196,3525.0
2022-10-08,178.02982919767305,160.0
2022-10-09,0.0,0.0
2022-10-10,665.5730036985076,0.0
2022-10-11,2875.7593783945636,3472.0
2022-10-12,3159.574624529965,3640.0
2022-10-13,3673.9012207144706,2848.0
2022-10-14,3797.0765553557994,3180.0
2022-10-15,0.0,0.0
2022-10-16,0.0,0.0
2022-10-17,3146.381938133398,3672.0
2022-10-18,3778.7366736112126,2408.0
2022-10-19,2908.654382208213,2348.0
2022-10-20,2731.9228111776347,2724.0
2022-10-21,1810.8219370734375,2016.0
2022-10-22,0.0,0.0
2022-10-23,0.0,0.0
2022-10-24,4723.292026294038,5476.0
2022-10-25,6016.844636150085,4008.0
2022-10-26,5370.581704806406,4260.0
2022-10-27,4201.790290371868,4176.0
2022-10-28,1585.11505043429,0.0
2022-10-29,0.0,0.0
2022-10-30,0.0,0.0
2022-10-31,279.19105460829815,0.0
2022-11-01,1249.3307947955843,1753.0
2022-11-02,2390.2901540201283,2180.0
2022-11-03,3271.60189255977,3119.0
2022-11-04,1946.660823585255,2054.0
2022-11-05,0.0,80.0
2022-11-06,0.0,0.0
2022-11-07,3030.661158210467,3018.0
2022-11-08,4008.421257361534,4537.0
2022-11-09,3169.904683494159,2979.0
2022-11-10,3264.989443986892,3152.0
2022-11-11,2640.268954649223,2320.0
2022-11-12,0.0,0.0
2022-11-13,148.40325761329086,20.0
2022-11-14,3590.644684622049,4638.0
2022-11-15,4938.412327818703,2892.0
2022-11-16,4774.996249503031,3712.0
2022-11-17,3859.6891589659294,4544.0
2022-11-18,1995.5193665916943,2632.0
2022-11-19,0.0,0.0
2022-11-20,0.0,0.0
2022-11-21,3679.4640603047283,4080.0
2022-11-22,4430.7794191231005,3508.0
2022-11-23,3051.067469114427,1984.0
2022-11-24,2669.6354689379205,2944.0
2022-11-25,1576.9471890970738,1924.0
2022-11-26,560.3452491505586,0.0
2022-11-27,0.0,0.0
2022-11-28,4312.000423673324,4764.0
2022-11-29,2533.581442062292,0.0
2022-11-30,2124.5071644940317,0.0
2022-12-01,2684.7743832982314,1753.0
2022-12-02,419.6994723205139,2078.0
2022-12-03,0.0,0.0
2022-12-04,0.0,0.0
2022-12-05,3214.6346381121157,4736.0
2022-12-06,3451.0533052108885,2903.0
2022-12-07,3000.319249961877,2130.0
2022-12-08,3355.5380946227006,4005.0
2022-12-09,2646.919908116036,2312.0
2022-12-10,104.68349917721503,0.0
2022-12-11,0.0,0.0
2022-12-12,2821.445256716399,3450.0
2022-12-13,3689.021102327582,2248.0
2022-12-14,3395.948212427263,2558.0
2022-12-15,3223.0418223503675,4445.0
2022-12-16,2576.9416464150754,2317.0
2022-12-17,1009.3176555195564,410.0
2022-12-18,715.7158354104313,0.0
2022-12-19,5762.235181031152,6766.0
2022-12-20,5508.789270127375,5836.0
2022-12-21,3833.8040652048794,3130.0
2022-12-22,3660.6095790421855,3027.0
